Name,Description,Price,Stock,Seller Username
好奇 臻选婴幼儿奶粉 3段 800g,"好奇臻选婴幼儿奶粉3段，专为1-3岁宝宝设计，采用全球优质奶源，富含DHA、ARA及多种维生素，助力宝宝脑部与身体发育。800g大容量装，科学配比，粉质细腻易溶解，无添加蔗糖，温和呵护宝宝肠胃。
适合日常喂养，无论是早餐搭配还是夜间安抚，都是妈妈们的放心选择。
好奇品牌始终秉持“呵护宝宝每一步成长”的理念，陪伴中国家庭育儿路。",239.90,1268,seller01@cxk.com
美赞臣 超柔护肤纸尿裤 NB新生儿专用 88片装,"美赞臣 超柔护肤纸尿裤 NB新生儿专用，专为新生儿娇嫩肌肤设计，采用进口超柔无纺布材质，触感如云般柔软，呵护宝宝每一次接触。
核心防漏技术，配备3D立体防漏护围，有效防止侧漏，吸收量高达500ml，适合0-5kg宝宝使用。
尺寸精准贴合，透气性极佳，让宝宝在睡眠、玩耍或外出时始终保持干爽舒适。
美赞臣秉承“科学育儿，呵护成长”的品牌理念，致力于为中国妈妈提供高品质母婴用品，陪伴宝宝健康成长。",129.90,1268,seller01@cxk.com
飞鹤 智能早教机 星辉Pro版,"飞鹤 智能早教机 星辉Pro版，专为0-6岁宝宝设计，传承飞鹤“更适合中国宝宝体质”的品牌理念，助力婴幼儿启蒙教育！
内置500+精选早教内容，涵盖儿歌、故事、英语启蒙及国学经典，配备AI语音互动功能，支持宝宝语音提问，智能解答。
产品采用食品级ABS材质，安全无毒，尺寸为18cm*12cm*5cm，轻巧便携，配备高清触摸彩屏，绿色护眼设计，多种柔和色调可选。
适合亲子互动、睡前故事等场景，陪伴宝宝快乐成长，激发无限潜能！",298.50,1278,seller01@cxk.com
美赞臣 童装 舒柔宝护婴幼儿套装,"美赞臣 童装 舒柔宝护婴幼儿套装，专为0-3岁宝宝设计，秉承美赞臣对婴幼儿呵护的品牌理念，选用100%纯棉材质，柔软透气，亲肤无刺激，保护宝宝娇嫩肌肤。
套装包含上衣+裤子两件套，尺寸可选（S/M/L），颜色为温柔粉、天空蓝，简约可爱，适合日常居家或外出穿搭。
衣服采用无荧光剂工艺，安全环保，妈妈更放心；宽松版型不束缚，宝宝活动自如，陪伴每一个成长瞬间。",89.90,128,seller01@cxk.com
好孩子 婴儿湿巾 柔润呵护款 80抽*3包,"好孩子 婴儿湿巾 柔润呵护款，专为宝宝娇嫩肌肤设计，采用进口纯棉无纺布，柔软舒适，不含酒精、香精，安全无刺激，PH值接近宝宝肌肤，温和不伤肤。
每片湿巾尺寸为20*15cm，80抽*3包大容量，满足日常清洁需求。
适合用于宝宝手口清洁、换尿布后擦拭以及外出旅行时使用。
好孩子品牌秉承“呵护宝宝每一步成长”的理念，为妈妈提供贴心选择。",29.90,1275,seller01@cxk.com
好孩子 超柔透气纸尿裤 L码 68片装,"好孩子品牌全新推出的超柔透气纸尿裤，专为宝宝娇嫩肌肤设计，采用进口高分子吸水材料，瞬吸干爽，防止渗漏，守护宝宝整夜安睡！
产品规格：L码，适合9-14kg宝宝，68片大容量家庭装；表层为超柔无纺布，触感如云朵般轻柔；内置3D立体防漏护围，有效防止侧漏。
无论是日常活动还是夜间睡眠，好孩子纸尿裤都能给予宝宝全天候保护，让妈妈更安心。
秉承好孩子“让育儿更简单”的品牌理念，我们致力于为每一位宝宝带来舒适与健康！",89.90,1275,seller01@cxk.com
飞鹤 小飞星童鞋 轻便防滑款,"飞鹤 小飞星童鞋 轻便防滑款，专为幼儿设计，传承飞鹤品牌对母婴健康的极致关怀！
采用高品质EVA材质，鞋底柔软防滑，确保宝宝学步或户外玩耍时的安全；鞋面透气网布，舒适干爽，适合春夏秋三季穿着。
提供多种尺寸（适合1-5岁，尺码12-16cm）和鲜艳配色（粉色、蓝色、黄色），满足不同宝宝需求。
无论是幼儿园活动还是家庭郊游，飞鹤童鞋始终是宝宝的小小守护者，让每一步都稳健成长！",129.99,326,seller01@cxk.com
巴拉巴拉 童鞋 轻盈防滑运动款 2023新品,"巴拉巴拉童鞋 2023新品轻盈防滑运动款，专为3-12岁儿童设计，助力孩子活力奔跑！
采用高弹EVA大底，超轻材质减轻脚部负担，重量仅约200克；独特防滑纹理设计，抓地力强，安全无忧。
鞋面选用透气网布+优质PU皮，舒适耐穿，适合日常上学、户外运动等多场景。
提供粉色、蓝色、黑色三种配色，尺码覆盖18-35码，满足不同年龄段需求。
巴拉巴拉，始终秉持“让童年更美好”的品牌理念，陪伴孩子健康成长！",129.90,356,seller01@cxk.com
好孩子 童装 秋冬新款加绒保暖套装,"好孩子品牌童装，专注宝宝舒适与健康！这款秋冬新款加绒保暖套装采用100%纯棉面料，柔软亲肤，内里加厚绒毛设计，保暖效果极佳，适合3-6岁宝宝穿着。
提供多种尺寸（90cm-120cm）和鲜艳颜色（粉色、蓝色、黄色）可选，贴合不同身高与喜好。
无论是日常外出、幼儿园活动还是家庭聚会，都能让宝宝温暖又时尚，展现活泼可爱的一面。
好孩子始终秉持“呵护成长”的品牌理念，陪伴每一位小天使健康成长！",129.90,1275,seller01@cxk.com
巴拉巴拉 宝宝有机米粉辅食 180g 营养强化款,"巴拉巴拉 宝宝有机米粉辅食，专为中国宝宝设计，选用100%有机大米，富含铁、锌、维生素B族等多种营养元素，助力宝宝健康成长。
产品净含量180g，适合6个月以上宝宝，细腻粉质易溶解，搭配温水或母乳即可食用，口感顺滑不卡喉。
无论是日常早餐还是加餐，巴拉巴拉辅食都是妈妈们的贴心选择，满足宝宝发育需求。
巴拉巴拉品牌始终秉持“关爱宝宝每一口”的理念，守护婴幼儿健康第一步。",29.90,1275,seller01@cxk.com
贝亲 智能早教机 升级版 KX-300,"贝亲 智能早教机 升级版 KX-300，专为0-6岁宝宝设计，助力早教启蒙！
采用安全环保ABS材质，符合母婴用品国际标准，尺寸为20*15*5cm，重量轻便仅300g，适合宝宝小手抓握，配有柔和多彩灯光和三种颜色可选（粉、蓝、黄）。
内置500+中英文儿歌、故事及互动游戏，智能语音交互功能，激发宝宝语言与认知能力。
无论是居家陪伴还是外出旅行，贝亲早教机都是宝宝学习与娱乐的贴心伙伴。
秉承贝亲“关爱母婴，守护成长”的品牌理念，为中国家庭带来高品质育儿体验！",298.50,1275,seller01@cxk.com
飞鹤 安心呵护奶瓶 240ml 防胀气款,"飞鹤 安心呵护奶瓶，专为新生儿和婴幼儿设计，采用食品级PP材质，安全无毒，确保宝宝喝奶更安心。容量为240ml，适合0-6个月宝宝使用，搭配仿母乳防胀气奶嘴，有效减少吞气，呵护宝宝娇嫩肠胃。
奶瓶瓶身轻盈，易于握持，尺寸符合妈妈单手操作，方便日常喂养或外出携带。
飞鹤品牌秉持“更适合中国宝宝体质”的理念，致力于为每一位宝宝提供高品质母婴用品，让喂养成为爱的传递！",69.90,128,seller01@cxk.com
美赞臣 智能恒温奶瓶 240ml,"美赞臣智能恒温奶瓶，专为新生儿及婴幼儿设计，采用医用级硅胶材质，柔软安全，符合母乳实感，宝宝喝奶更舒适。
独特内置恒温技术，保持奶液在适宜的37℃，无需担心过热或过冷，守护宝宝每一口营养。
容量240ml，适合0-6个月宝宝使用，瓶身透明刻度清晰，方便妈妈精准喂养；配有防漏奶嘴，适合居家或外出携带。
秉承美赞臣百年育儿科学理念，致力于为宝宝提供最贴心的喂养体验，妈妈更放心！",89.90,1275,seller01@cxk.com
巴拉巴拉 超柔云感纸尿裤 L码 52片装,"巴拉巴拉 超柔云感纸尿裤，专为宝宝娇嫩肌肤设计，采用进口超柔无纺布，触感如云般轻柔，呵护宝宝每一次触碰。
核心升级3D立体防漏护围，有效防止侧漏，搭配高吸收SAP芯体，瞬吸锁水，保持长达12小时干爽，妈妈更省心。
适合L码宝宝（9-14kg），52片大包装，满足日常需求，无论是白天活动还是夜间安睡，都能给予宝宝舒适保护。
巴拉巴拉秉承“童年更美好”的品牌理念，致力于为每位宝宝带来安全与舒适的双重体验。",89.90,1278,seller01@cxk.com
好奇 宝贝舒适童鞋 2023新款,"好奇品牌专为幼儿设计的宝贝舒适童鞋，采用高品质透气网布材质，柔软内里呵护小脚，防滑橡胶大底确保安全行走。
适合1-5岁宝宝，尺码覆盖16-22码，经典蓝白配色，清新又百搭。
无论是日常玩耍还是户外活动，这款童鞋都能提供持久舒适与保护，体现好奇品牌对宝宝成长无微不至的关怀。
好奇，陪伴每一步成长！",89.90,1265,seller01@cxk.com
飞鹤 童鞋 轻盈防滑婴幼儿学步鞋2023新款,"飞鹤品牌全新推出的婴幼儿学步鞋，专为0-3岁宝宝设计，助力小脚丫迈出人生第一步！
采用优质环保PU材质，鞋底柔软防滑，保护宝宝娇嫩双脚，提供稳固抓地力；鞋面透气网布设计，舒适不闷脚，适合春夏秋三季穿着。
尺寸覆盖18-22码，多种亮丽颜色可选，满足不同宝宝需求。
飞鹤秉承“呵护成长每一步”的品牌理念，陪伴宝宝健康成长，无论是室内爬行还是户外学步，都是妈妈的安心之选！",129.90,1278,seller01@cxk.com
飞鹤 守护星安全座椅 360度旋转豪华版,"飞鹤 守护星安全座椅 360度旋转豪华版，专为0-12岁宝宝设计，致力于为中国家庭提供最安全的出行保障。作为飞鹤品牌旗下高端母婴用品，秉承“守护每一刻成长”的理念，这款安全座椅采用航空级铝合金框架和高密度EPP吸能材质，兼具轻便与坚固，全面保护宝宝安全。
支持360度旋转，方便父母轻松调整宝宝坐姿，适合不同年龄段需求。配备5点式安全带和ISOFIX接口，安装稳固；座椅尺寸为45cm*50cm*65cm，适合大部分车型，3色可选（星空蓝、樱花粉、经典灰）。
无论是日常短途出行还是长途自驾游，飞鹤守护星都能为宝宝提供舒适安全的乘坐体验，让父母安心无忧！",1299.99,1278,seller01@cxk.com
飞鹤 婴幼儿有机米粉辅食 200g 营养升级款,"飞鹤婴幼儿有机米粉辅食，专为6-36个月宝宝设计，选用100%有机大米，富含铁、锌、维生素D等多重营养，助力宝宝健康成长。
产品规格：净含量200g，细腻粉质易溶解，适合冲调或搭配其他食物。
独特优势：飞鹤秉承“更适合中国宝宝体质”的研发理念，科学配比，温和不刺激，呵护宝宝娇嫩肠胃。
使用场景：早餐、加餐或晚餐，轻松为宝宝打造均衡饮食，让妈妈省心又放心。
让飞鹤辅食，陪伴宝宝每一步成长！",59.90,1280,seller01@cxk.com
好奇 童装 星空系列 宝宝连体衣 3-6个月,"好奇童装星空系列宝宝连体衣，专为3-6个月宝宝设计，选用100%纯棉面料，柔软透气，呵护宝宝娇嫩肌肤。独特星空图案设计，充满童趣，激发宝宝探索世界的想象力。
这款连体衣采用人体工学剪裁，方便穿脱，配备按扣设计，换尿布更省心。尺寸适合3-6个月宝宝，颜色为清新蓝色与梦幻粉色可选。
好奇品牌始终秉持“呵护成长，激发好奇”的理念，让宝宝在舒适中自由探索，陪伴每一次成长瞬间。适用于日常穿着、室内活动或外出游玩，让宝宝时刻成为小小焦点！",89.99,128,seller01@cxk.com
飞鹤 婴幼儿纸尿裤 超柔透气款 L码,"飞鹤婴幼儿纸尿裤超柔透气款，专为宝宝娇嫩肌肤设计，采用进口高分子吸水材质，瞬吸锁水，防漏护围，有效避免渗漏，守护宝宝一整夜干爽睡眠！
L码适合9-14kg宝宝，柔软无纺布表层，透气性极佳，减少闷热感，呵护宝宝小屁屁。
飞鹤品牌秉承“更适合中国宝宝体质”的理念，融入母爱般细致呵护，陪伴宝宝健康成长。
无论是日常出行还是夜晚安睡，飞鹤纸尿裤都是妈妈的贴心选择！",89.90,1275,seller01@cxk.com
飞鹤 智趣积木玩具 升级版168片套装,"飞鹤品牌致力于为宝宝提供安全、益智的成长陪伴，这款飞鹤智趣积木玩具升级版168片套装是专为3-6岁幼儿设计的早教玩具。采用食品级ABS材质，安全无毒，色彩鲜艳（包含红、黄、蓝、绿四色），每块积木尺寸约为3-5厘米，适合小手抓握，边角圆润不伤手。
产品通过多形状设计，激发宝宝空间想象力和动手能力，可拼搭成小房子、汽车、动物等多种造型，适合亲子互动或幼儿园教学场景使用。
飞鹤始终秉持“专注母婴健康与成长”的理念，陪伴孩子在玩乐中学习成长，打造温馨童年！",129.90,1275,seller01@cxk.com
美赞臣 守护星Pro 婴儿安全座椅 360度旋转款,"美赞臣 守护星Pro 婴儿安全座椅，专为0-12岁宝宝设计，秉承美赞臣“守护每一刻成长”的品牌理念，提供极致安全保障。座椅采用高强度航空级铝合金框架，搭配五点式安全带，确保宝宝在各种路况下稳固无忧。
核心参数：支持360度旋转，方便上下车；配备ISOFIX接口，安装简便；座椅面料为透气环保棉，柔软舒适；适用体重2.5-36kg，尺寸55*45*65cm，提供三种颜色选择（星空蓝、樱花粉、经典灰）。
无论是日常出行还是长途旅行，美赞臣安全座椅都能为宝宝营造安全舒适的乘坐空间，陪伴每一次家庭欢乐时光！",1299.99,327,seller01@cxk.com
